ID,Title,Section,Type,Priority,Estimate,Preconditions,Steps,Expected Result,References,Automation Status
FR-CAT-005,Product Pagination,Full Regression > Catalog > Pagination,Functional,High,5m,"Category page with >20 products","1. Navigate to category with many products
2. Verify pagination controls display at bottom
3. Note products on page 1
4. Click 'Next' or page '2'
5. Verify new products load
6. Verify page indicator updates
7. Click 'Previous' to return to page 1
8. Verify original products display","- Pagination displays when products exceed page size (typically 20)
- Page numbers visible (1, 2, 3... or dropdown)
- 'Next' and 'Previous' buttons functional
- Current page highlighted
- URL updates with page parameter (e.g., ?page=2)
- Products do not duplicate across pages
- Scroll to top on page change",C410476,Automated
FR-SEARCH-001,Product Search - Basic Query,Full Regression > Search > Basic,Functional,Critical,4m,"User logged in, products exist in catalog","1. Click on search bar in header
2. Enter search term 'laptop'
3. Press Enter or click search icon
4. Verify search results page loads
5. Verify results match search term
6. Verify result count displayed","- Search results page displays
- Results contain products matching 'laptop' in name or description
- Result count shows (e.g., '12 results for laptop')
- Products display same as category page (image, name, price, Add to Cart)
- Filters available to refine search
- Breadcrumbs show: Home > Search Results
- Search term visible in search bar",C410480,Automated
FR-SEARCH-002,Product Search - Search Suggestions,Full Regression > Search > Suggestions,Functional,High,3m,"User on homepage with search bar focused","1. Click on search bar (do not type yet)
2. Verify dropdown appears (search history or suggestions)
3. Start typing 'lapt'
4. Verify autocomplete suggestions appear
5. Click on suggested product or term
6. Verify navigation to product/results","- Dropdown appears on search bar focus
- Suggestions update as user types (after 2-3 characters)
- Suggestions include: Products, Categories, Recent Searches
- Clicking suggestion navigates to product detail or search results
- ESC key closes suggestion dropdown
- Clicking outside closes dropdown",C410482,Automated
FR-SEARCH-003,Product Search - No Results,Full Regression > Search > Edge Cases,Negative,Medium,3m,"User on search page","1. Enter nonsense search term: 'xyzabc123notfound'
2. Press Enter
3. Verify no results handling","- Search executes without error
- Message displays: 'No results found for xyzabc123notfound'
- Suggestions shown: 'Try different keywords' or 'Browse categories'
- Search bar remains filled with term
- Option to clear search and browse catalog",C410484,Manual
FR-SEARCH-004,Product Search - Special Characters,Full Regression > Search > Edge Cases,Negative,Medium,3m,"User on search page","1. Enter search with special characters: 'laptop & monitor'
2. Press Enter
3. Verify search handles special chars
4. Try search: '<script>alert()</script>'
5. Verify XSS protection","- Special characters in normal queries handled gracefully
- Results return products matching terms (ignoring special chars like &)
- XSS attempts sanitized (no script execution)
- No server errors
- Search query escaped in URL",C410485,Manual
FR-CART-001,Add to Cart - From Product Page,Full Regression > Cart > Add,Functional,Critical,3m,"User logged in, product available","1. Navigate to product detail page (e.g., 'Wireless Headphones')
2. Verify product details load (name, image, price, description)
3. Verify quantity selector (default: 1)
4. Verify 'Add to Cart' button visible and enabled
5. Click 'Add to Cart' button
6. Verify success notification
7. Verify cart icon updates","- Product detail page loads fully
- 'Add to Cart' button enabled (if in stock)
- Clicking button adds product to cart
- Success notification: 'Wireless Headphones added to cart'
- Cart icon count increments by 1
- Mini-cart preview displays (optional, may slide in)
- Product visible in cart",CART-001,Automated
FR-CART-002,Add to Cart - Product Variations,Full Regression > Cart > Add,Functional,High,5m,"Configurable product with variations available","1. Navigate to product with variations (e.g., T-Shirt with Size and Color)
2. Verify variation selectors display
3. Select Size: Medium
4. Select Color: Blue
5. Verify price updates (if variant pricing exists)
6. Click 'Add to Cart'
7. View cart
8. Verify correct variant added","- Variation selectors (dropdown or swatches) display
- Selecting variation updates selection state
- Price updates if variant has different price
- Stock status updates per variant
- 'Add to Cart' disabled until all required variations selected
- Cart displays: 'T-Shirt - Medium, Blue'
- Correct SKU and variant in cart",CART-004,Automated
FR-CART-003,View Cart - Display Items,Full Regression > Cart > View,Functional,Critical,3m,"Products in cart","1. Add 2-3 different products to cart
2. Click cart icon in header
3. Verify mini-cart displays
4. Click 'View Cart' button
5. Verify full cart page loads","- Mini-cart dropdown displays items (up to 3-5)
- Mini-cart shows: Product name, image, quantity, line price
- Mini-cart shows subtotal
- 'View Cart' button present
- Full cart page displays all items
- Full cart shows: Product image, name, SKU, quantity selector, line total, remove button
- Subtotal, tax, shipping placeholder, grand total displayed",CART-005,Automated
FR-CART-004,Update Cart Quantity - Increase,Full Regression > Cart > Update,Functional,High,3m,"Product in cart","1. Navigate to full cart page
2. Locate product quantity selector
3. Click '+' button or enter higher number (e.g., 5)
4. Verify quantity updates
5. Verify line total recalculates
6. Verify cart totals update","- Quantity selector allows increase (+ button or direct input)
- Quantity updates immediately or on blur
- Line total = Unit Price x Quantity
- Subtotal updates
- Cart grand total updates
- Stock validation (cannot exceed available stock)
- Error message if quantity exceeds stock: 'Only X available'",CART-006,Automated
FR-CART-005,Update Cart Quantity - Decrease,Full Regression > Cart > Update,Functional,High,3m,"Product in cart with quantity > 1","1. Navigate to cart page
2. Find product with quantity >= 2
3. Click '-' button
4. Verify quantity decreases by 1
5. Verify totals update
6. Decrease to quantity 1
7. Verify cannot decrease below 1 (or removes item)","- Quantity decreases by 1 each click
- Line total and cart totals update
- Cannot decrease below 1 (button disabled or grayed)
- Alternative: Decreasing to 0 removes item (depends on implementation)
- Totals recalculate correctly",CART-007,Automated
FR-CART-006,Remove Item from Cart,Full Regression > Cart > Remove,Functional,High,2m,"Multiple products in cart","1. Navigate to cart page
2. Locate remove/delete icon or button (usually X or trash icon)
3. Click remove on one item
4. Verify confirmation (optional) or immediate removal
5. Verify item removed from cart
6. Verify totals update","- Remove button/icon visible for each item
- Clicking remove deletes item immediately or after confirmation
- Item disappears from cart
- Cart totals recalculate
- If cart becomes empty: 'Your cart is empty' message displays
- Option to continue shopping",CART-009,Automated
FR-CART-007,Cart - Save for Later,Full Regression > Cart > Save for Later,Functional,Medium,4m,"Products in cart","1. Navigate to cart page
2. Locate 'Save for Later' link/button on cart item
3. Click 'Save for Later'
4. Verify item moves to 'Saved for Later' section below cart
5. Verify cart totals update (item removed from active cart)
6. Click 'Move to Cart' on saved item
7. Verify item returns to active cart","- 'Save for Later' option available for each cart item
- Clicking moves item to separate 'Saved for Later' section
- Item removed from active cart (totals update)
- 'Saved for Later' section displays below cart with saved items
- 'Move to Cart' button available on saved items
- Saved items persist across sessions",VCST-3928,Automated
FR-CART-008,Cart - Promo Code Application,Full Regression > Cart > Promo,Functional,High,5m,"Valid promo code available (e.g., SAVE10)","1. Add products to cart
2. Navigate to cart page
3. Locate promo/coupon code field
4. Enter valid code: SAVE10
5. Click 'Apply' button
6. Verify discount applied
7. Verify cart total reduced","- Promo code input field visible
- Entering code and clicking Apply processes code
- Valid code applies discount
- Discount line appears: 'Promo Code (SAVE10): -$10.00'
- Grand total reduced by discount amount
- Success message: 'Promo code applied successfully'
- Code displayed in cart (with option to remove)
- Can only apply one code at a time (or multiple, depending on rules)",CART-011,Manual
FR-CART-009,Cart - Invalid Promo Code,Full Regression > Cart > Promo,Negative,Medium,3m,"On cart page","1. Navigate to cart page
2. Enter invalid promo code: INVALID123
3. Click 'Apply'
4. Verify error handling","- Error message displays: 'Invalid promo code' or 'Code not found'
- No discount applied
- Cart totals unchanged
- Promo field remains visible to try again",CART-012,Manual
FR-CART-010,Can't Add to Cart - Price N/A or Zero,Full Regression > Cart > Product Validation,Functional,High,5m,"Product_1 in stock with price set to 0 or removed in Admin","1. In Admin: Catalog > Product_1 > Price widget > set price to 0 or remove price
2. Go to storefront > navigate to Product_1
3. Observe price display and Add to Cart button state
4. Attempt to add product to cart","- Price shows as N/A or $0.00
- Add to Cart button is inactive/disabled
- Product cannot be added to cart
- No console errors",C410689,Manual
FR-CART-011,Can't Add to Cart - Can't Be Purchased Flag,Full Regression > Cart > Product Validation,Functional,High,5m,"Product_1 in stock with price assigned, Admin access available","1. In Admin: Catalog > Product_1 > switch off 'Can be purchased' toggle
2. Go to storefront > navigate to Product_1
3. Observe Add to Cart button state
4. Attempt to add product to cart","- Add to Cart button is inactive/disabled
- Product cannot be added to cart
- Product is still visible in catalog",C410690,Manual
FR-CART-012,Can't Add to Cart - Product Not Visible,Full Regression > Cart > Product Validation,Functional,High,5m,"Product_1 in stock with price assigned, Admin access available","1. In Admin: Catalog > Product_1 > switch off 'Visible' toggle
2. Go to storefront > navigate to category containing Product_1
3. Search for Product_1
4. Try direct URL access to Product_1","- Product is not displayed in category listing
- Product is not found in search results
- Direct URL returns 404 or redirects
- Product cannot be added to cart",C410691,Manual
FR-CART-013,Can't Add to Cart - Out of Stock (FFC = 0),Full Regression > Cart > Product Validation,Functional,Critical,5m,"Product_1 in stock with price assigned, Admin access available","1. In Admin: Catalog > Product_1 > Fulfillment center widget > set 0 for all available FFCs
2. Go to storefront > navigate to Product_1
3. Observe stock label and Add to Cart button
4. Attempt to add product to cart","- Red label 'Out of stock' is shown
- Add to Cart button is inactive/disabled
- Product cannot be added to cart",C410692,Manual
FR-CART-014,Quantity Increment (+) Button on Catalog Page,Full Regression > Cart > Product Validation,Functional,High,3m,"User on Catalog page, product has available stock","1. Locate a product with +/- buttons on catalog page
2. Click + button to add product to cart
3. Click + again to increment quantity
4. Verify cart counter updates","- Product is added to cart on first click
- Quantity increases by 1 on subsequent clicks (respecting min/max rules)
- Cart counter updates in real-time",C411195,Manual
FR-CART-015,Quantity Decrement (-) Button on Catalog Page,Full Regression > Cart > Product Validation,Functional,High,3m,"Product in catalog has min qty = 3","1. Add product to cart using + button (qty reaches 3)
2. Click - once to decrease quantity
3. Continue clicking - until quantity reaches 0","- Quantity decreases by 1 per click
- At quantity 0: product is removed from cart
- (-) button is disabled when quantity is 0",C411196,Manual
FR-CART-016,Quantity +/- Buttons on Product Detail Page,Full Regression > Cart > Product Validation,Functional,High,3m,"User on product details page, stock available","1. Click + to set quantity = 2
2. Click Add to Cart
3. Verify cart contents","- 2 items added to cart
- Cart counter updated
- +/- buttons respect min/max/pack rules",C411197,Manual
FR-CART-017,Stock Limit - Quantity Capped at Available Stock,Full Regression > Cart > Product Validation,Functional,High,3m,"Product with limited stock (e.g., 5 units)","1. Navigate to product with limited stock
2. Click + button repeatedly past available stock
3. Observe quantity behavior","- Quantity stops increasing at maximum available stock
- + button becomes disabled at stock limit
- No error in console",C411201,Manual
FR-CART-018,Min-Max Quantity Validation,Full Regression > Cart > Product Validation,Functional,High,3m,"Product with min qty and max qty configured","1. Enter a quantity below the minimum allowed
2. Enter a quantity above the maximum allowed
3. Observe auto-correction behavior","- Below-min input is auto-corrected to minimum
- Above-max input is auto-corrected to maximum
- System prevents invalid quantities",C411204,Manual
FR-CART-019,Pack Size Validation - Invalid Pack Quantity,Full Regression > Cart > Product Validation,Functional,High,3m,"Product sold in packs of 3 or 6","1. Enter quantity not matching pack size (e.g., pack of 6, enter 7)
2. Try to confirm/add to cart
3. Observe validation behavior","- Value rounded/adjusted to nearest valid pack size
- Error or warning shown if validation is strict
- System prevents non-pack quantities",C411205,Manual
FR-CART-020,Catalog Page - Min Quantity Auto-Correction,Full Regression > Cart > Product Validation,Functional,High,3m,"Product has min qty = 1 or pack = 3","1. Manually set input field below min (e.g., 0 or 2)
2. Click outside input field (blur)
3. Observe value","- Value auto-corrected to minimum pack quantity
- No console errors",C411206,Manual
FR-CART-021,Catalog Page - Max Quantity Auto-Correction,Full Regression > Cart > Product Validation,Functional,High,3m,"Product has defined max = 10","1. Enter 15 in input field
2. Confirm input (blur or Enter)
3. Observe value","- Value corrected to max allowed (10)
- + button disabled at max",C411207,Manual
FR-CART-022,Catalog Page - Pack Quantity Rounding,Full Regression > Cart > Product Validation,Functional,High,3m,"Product sold in packs of 3","1. Enter quantity = 5
2. Try to confirm
3. Observe rounding","- Value rounded/adjusted to nearest valid pack (e.g., 6)
- Error/warning shown if validation is strict",C411208,Manual
FR-CART-023,Product Variations - Default Min Quantity per Variation,Full Regression > Cart > Product Validation,Functional,Medium,3m,"Product has variations with different min values","1. Select variation A (min = 1)
2. Observe default quantity
3. Select variation B (min = 3)
4. Observe default quantity update","- Input field updates to correct min for each variation
- Switching variations resets quantity to variation's min",C411209,Manual
FR-CART-024,Variation Table - Min-Max/Stock/Pack Validation,Full Regression > Cart > Product Validation,Functional,High,5m,"Product with variations displayed in table layout","1. Enter quantity below min for a variation
2. Enter quantity above max for a variation
3. Enter quantity above stock for a variation
4. Enter invalid pack size quantity","- System prevents invalid input for each case
- Appropriate error message shown per variation
- Valid quantities are accepted",C411202,Manual
FR-CART-025,Product Page - Manual Quantity Input Field,Full Regression > Cart > Product Validation,Functional,High,3m,"User on product details page, stock available","1. Enter custom quantity (e.g., 7) in input field
2. Click Add to Cart
3. Verify cart contents","- Custom quantity accepted if valid
- Correct quantity added to cart
- Cart total reflects entered quantity",C411183,Manual
FR-CART-026,Product Variations - Invalid Quantity for Variation,Full Regression > Cart > Product Validation,Functional,High,3m,"Variation requires pack of 5","1. Enter quantity = 7 for the variation
2. Click Add to Cart
3. Observe validation","- System rejects invalid pack quantity
- Error/warning message displayed
- Product not added with invalid quantity",C411184,Manual
FR-CART-027,Clear Input Field - Reset Behavior,Full Regression > Cart > Product Validation,Functional,High,3m,"Product on page, input allows manual editing","1. Delete all characters in quantity input field (leave empty)
2. Click outside (blur)
3. Observe field behavior","- +/- buttons are disabled when field has focus
- Field resets to previous valid quantity (e.g., 1 or pack size) on blur
- No console errors",C411186,Manual
FR-CHECKOUT-001,Checkout - Standard Delivery,Full Regression > Checkout > Delivery,Functional,Critical,10m,"Products in cart, shipping addresses configured","1. Navigate to cart
2. Click 'Checkout' or 'Proceed to Checkout'
3. Verify checkout page loads
4. Select 'Delivery' option (vs. Pickup)
5. Select or add shipping address
6. Select shipping method (e.g., Ground - 5-7 days)
7. Select payment method (e.g., Credit Card)
8. Review order summary
9. Click 'Place Order'
10. Verify order confirmation","- Checkout page loads with progress indicator
- Delivery option selectable
- Address form displays (or address selector if saved addresses exist)
- Shipping methods display with cost and estimated delivery
- Payment methods display (Credit Card, PayPal, etc.)
- Order summary shows: Items, Subtotal, Shipping, Tax, Grand Total
- 'Place Order' button enabled
- Order processes successfully
- Confirmation page displays order number
- Confirmation email sent",SMK-009,Automated
FR-CHECKOUT-002,Checkout - BOPIS Pickup Location Selection,Full Regression > Checkout > Pickup,Functional,Critical,12m,"Products in cart, pickup locations configured","1. Navigate to cart
2. Click 'Checkout'
3. Select 'Pickup' option
4. Click 'Select pickup location'
5. Verify pickup location modal opens
6. Verify map displays with location markers
7. Verify location list displays
8. Enter search term or use current location
9. Click on location in list or marker on map
10. Verify location details display
11. Click 'Select' or 'Choose this location'
12. Verify modal closes
13. Verify selected location displays in checkout
14. Complete checkout","- 'Pickup' option available in checkout
- Clicking 'Select pickup location' opens modal
- Modal displays map (Google Maps) with markers
- Location list displays with details: Name, Address, Phone, Hours, Availability
- Search bar available to filter locations
- 'Use my location' button for geolocation
- Clicking location highlights marker and shows info window
- 'Select' button in info window or list item
- Selected location displays in checkout: Name, Address
- No shipping cost applied
- Order confirmation shows pickup location
- Pickup instructions in confirmation email",SMK-010,Automated
FR-CHECKOUT-003,Checkout - Shipping Address - Add New,Full Regression > Checkout > Address,Functional,High,8m,"User in checkout flow","1. Proceed to checkout
2. Select 'Delivery' option
3. Click 'Add New Address' or 'Enter Address'
4. Fill address form:
   - First Name: John
   - Last Name: Doe
   - Address Line 1: 123 Test Street
   - Address Line 2: Apt 4B
   - City: Testville
   - State: California
   - ZIP: 90210
   - Country: United States
   - Phone: +1-555-123-4567
5. Check 'Save this address' (if option exists)
6. Click 'Continue' or 'Use This Address'
7. Verify address accepted
8. Complete checkout","- Address form displays with all required fields
- Form validates input (ZIP format, phone format, required fields)
- State dropdown populated based on Country selection
- 'Save this address' checkbox available
- Clicking Continue validates and accepts address
- Address displays in order summary
- If saved, address appears in account addresses
- Order confirmation shows correct shipping address",CART-013,Manual
FR-CHECKOUT-004,Checkout - Payment - Credit Card,Full Regression > Checkout > Payment,Functional,Critical,8m,"Checkout at payment step, test credit card available","1. Proceed through checkout to payment step
2. Select 'Bank card' or 'Credit Card' payment method
3. Verify payment form loads (CyberSource, Authorize.Net, or Skyflow)
4. Enter test card details:
   - Card Number: 4622943127013705 (CyberSource) or 4111111111111111 (Test)
   - Name: John Doe
   - Expiry: 12/2029
   - CVV: 123
5. Verify billing address (same as shipping or different)
6. Click 'Place Order'
7. Verify payment processing
8. Verify order confirmation","- Payment method selector displays available options
- Credit card form loads (may be iframe or direct form)
- Card number field formats input (adds spaces)
- Card brand detected (Visa, MasterCard, etc. icon appears)
- Expiry date validates format (MM/YYYY)
- CVV field masks input (3-4 digits)
- Billing address auto-filled from shipping (or option to use different)
- 'Place Order' button processes payment
- Loading indicator shows during processing
- Order confirmation displays order number
- Payment status: Authorized or Completed
- Confirmation email sent",PAY-CS-001,Manual
FR-CHECKOUT-005,Checkout - Order Review Before Placement,Full Regression > Checkout > Review,Functional,High,5m,"User at final checkout step before placing order","1. Proceed through all checkout steps
2. Arrive at final review/place order page
3. Verify order summary displays:
   - Items with images, names, quantities, prices
   - Shipping address
   - Shipping method and cost
   - Payment method (last 4 digits of card)
   - Subtotal, Shipping, Tax, Grand Total
4. Verify 'Place Order' button
5. Verify can navigate back to edit sections","- Order summary displays all order details
- Items listed with thumbnails
- Shipping address correct
- Shipping method and cost shown
- Payment method shown (secure, no full card number)
- All costs itemized
- Grand total highlighted
- 'Place Order' button prominent
- 'Edit' links available to modify address, payment, etc.
- Order total matches expectations",CART-015,Manual
FR-CHECKOUT-006,Order Confirmation Page,Full Regression > Checkout > Confirmation,Functional,Critical,3m,"Order just placed successfully","1. Complete order checkout
2. Verify order confirmation page displays
3. Verify order number present
4. Verify order details match
5. Verify actions available (print, track, continue shopping)","- Confirmation page displays immediately after order placement
- Success message: 'Thank you for your order!' or 'Order placed successfully'
- Order number displayed prominently: 'Order #CO-123456'
- Order details summary:
  - Items ordered
  - Shipping address
  - Shipping method
  - Payment method
  - Total amount
- Estimated delivery date shown (for delivery)
- Pickup instructions shown (for pickup orders)
- Actions available: 'Print Order', 'Track Order', 'Continue Shopping'
- Cart cleared (empty)
- Order appears in account Order History",SMK-012,Automated
FR-CHECKOUT-007,Order Confirmation Email,Full Regression > Checkout > Confirmation,Functional,Critical,5m,"Order just placed","1. Complete checkout and place order
2. Note order number
3. Check email inbox (email used for order)
4. Locate order confirmation email
5. Verify email content
6. Click tracking link (if applicable)","- Confirmation email received within 5 minutes
- Email subject: 'Order Confirmation - #CO-123456'
- Email contains:
  - Order number
  - Order date
  - Items ordered (with images, names, quantities, prices)
  - Shipping/Pickup address
  - Shipping method
  - Total amount paid
  - Estimated delivery/pickup date
  - Tracking link (once shipped)
  - Contact information for support
- Email formatted professionally (HTML, branded)
- Tracking link functional (if order shipped)",CART-016,Manual
FR-ORDER-001,Order History - View Orders List,Full Regression > Orders > History,Functional,High,4m,"User logged in with previous orders","1. Log in to account
2. Navigate to 'My Account' or 'Orders'
3. Click 'Order History' or 'My Orders'
4. Verify orders list displays","- Order History page loads
- Orders listed in reverse chronological order (newest first)
- Each order displays: Order Number, Date, Status, Total
- Order status badge (New, Processing, Shipped, Completed)
- 'View Details' link/button for each order
- Pagination or infinite scroll if many orders
- Filter/search options available",CART-017,Manual
FR-ORDER-002,Order History - View Order Details,Full Regression > Orders > History,Functional,High,5m,"User logged in, order exists","1. Navigate to Order History
2. Click 'View Details' on an order
3. Verify order details page loads","- Order details page displays
- Order number and date shown
- Order status badge
- Items listed with images, names, quantities, prices
- Shipping/Pickup address shown
- Shipping method and tracking number (if shipped)
- Payment method (last 4 digits)
- Order totals: Subtotal, Shipping, Tax, Total
- Actions available: 'Reorder', 'Track Shipment', 'Print Invoice', 'Request Return'",CART-018,Manual
FR-ORDER-003,Order History - Reorder,Full Regression > Orders > Reorder,Functional,Medium,5m,"User logged in, completed order exists","1. Navigate to Order History
2. Select completed order
3. Click 'Reorder All' button
4. Verify products added to cart","- 'Reorder All' button available for completed orders
- Clicking button adds all items from order to cart
- Success notification: 'X items added to cart'
- Redirected to cart or mini-cart updates
- Items in cart match order (quantities correct)
- If any items out of stock or unavailable: warning message displayed",CART-019,Manual
FR-ORDER-004,Order Tracking,Full Regression > Orders > Tracking,Functional,Medium,4m,"Order shipped with tracking number","1. Navigate to Order Details for shipped order
2. Verify tracking number displayed
3. Click 'Track Shipment' link
4. Verify tracking page or carrier site opens","- Tracking number visible once order status is 'Shipped'
- 'Track Shipment' link or button available
- Clicking link opens carrier tracking page (UPS, FedEx, USPS, etc.)
- Tracking number auto-populated
- Alternative: In-app tracking displays shipment status",CART-020,Manual
FR-ORDER-005,Order Status Updates,Full Regression > Orders > Status,Functional,High,5m,"Order in various statuses","1. Place new order (status: New)
2. Wait for admin to process (status: Processing)
3. Wait for shipment (status: Shipped)
4. Verify status updates in Order History
5. Check for status notification emails","- Order status badge updates in Order History
- Status progression: New → Processing → Shipped → Completed
- Status change emails sent at each stage
- Estimated delivery date updates
- Tracking number added when shipped",CART-021,Manual
FR-BOPIS-001,BOPIS - Pickup Location Map Display,Full Regression > BOPIS > Map,Functional,Critical,8m,"Cart has products, multiple pickup locations exist","1. Add products to cart
2. Navigate to cart
3. Select 'Pickup' option
4. Click 'Select pickup location'
5. Verify map modal opens
6. Verify map displays correctly
7. Verify markers for all locations
8. Zoom in/out on map
9. Pan map
10. Verify map stability","- Map modal opens smoothly
- Google Maps loads fully
- Markers display for all available pickup locations
- Markers clustered if many locations close together
- Map interactive (zoom with +/- buttons or scroll, pan with drag)
- Map dimensions stable (no jumping or resizing)
- Current location marker (if geolocation enabled)
- Map centered on user location or region",BOPIS-001,Automated
FR-BOPIS-002,BOPIS - Search Pickup Locations,Full Regression > BOPIS > Search,Functional,High,6m,"Pickup location modal open","1. Open pickup location selector
2. Locate search bar
3. Enter city name (e.g., 'San Francisco')
4. Verify locations filter
5. Verify map updates
6. Enter ZIP code (e.g., '94102')
7. Verify further filtering
8. Clear search using X button
9. Verify all locations return","- Search bar visible at top of modal
- Placeholder text: 'Search by city, ZIP, or address'
- Typing filters location list in real-time
- Map re-centers to search area
- Markers update to show filtered locations
- Search by city, ZIP, address, or location name
- Autocomplete suggestions (optional)
- Clear button (X) visible when search has text
- Clearing search returns all locations",BOPIS-002,Automated
